Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8
1727889939.2198086,105712,1727889939,191769123,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",0.07562888187755942,-0.6587962016074729,-0.5684426028565002,-2.1208444822558485,-0.04171140926744379,2.1270368654496052,0.19284017879101958,0.04078885167837143,0.04078885167837143,-0.00043534849857469645,-0.00033295012329207055,-0.0005230380195915766,-0.00010228496686601883,0.0007620483288024388,-0.0002429141421902782,-0.003131829726794808,0.0,0.0,-0.09734490513801575,-4.139742851257324,9.797013282775879,21.813743591308594,0.7901843786239624,2.7586522102355957,0.21922603249549866,0.0,0.0
