Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8
1727889815.4492857,101999,1727889815,425230264,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",-0.036745920739061966,-0.8893467024199291,-0.38855636899094825,-2.3620732611945305,-0.3847507973411816,2.163567295836557,0.6042147036124704,0.040789179503917694,0.040789179503917694,-5.737465893092628e-05,0.0011287897844958258,0.0009345677171990914,-0.00017604436201269354,0.00022086579252096148,-0.000851173001023569,-0.0015468197057719743,0.0,0.0,0.009771794080734253,-0.061373889446258545,7.408707618713379,21.924827575683594,0.6006702184677124,3.0461277961730957,-0.09022220969200134,0.0,0.0
