7.071067811865475727e-01,0.000000000000000000e+00,-7.071067811865474617e-01,7.538660753805411785e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-8.863876169505302549e-02
7.071067811865474617e-01,0.000000000000000000e+00,7.071067811865475727e-01,1.032693546201693957e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
