Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,position_4,position_5,position_6,position_7,position_8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6,effort_7,effort_8
1727889058.985857,79305,1727889058,958557605,,"['panda_joint1', 'panda_joint2', 'panda_joint3', 'panda_joint4', 'panda_joint5', 'panda_joint6', 'panda_joint7', 'panda_finger_joint1', 'panda_finger_joint2']",0.01988786176605183,-0.8138241432196519,-0.1893176833995025,-2.3215181237813183,-0.3837547864748371,2.0860530825191073,1.4619299761288695,0.040789179503917694,0.040789179503917694,7.860556620213314e-05,0.0015912515130623512,-0.00024914949721242677,0.0007768751083711271,0.00043347922166062623,4.897003528386659e-05,0.000504053628247854,0.0,0.0,-0.09734490513801575,-3.1479218006134033,3.26289439201355,23.047569274902344,0.43770632147789,2.9573216438293457,-0.20008549094200134,0.0,0.0
