6.647499365698051887e-01,-1.214007327601323988e-01,-2.119873100131286492e-03
6.722050352680397634e-01,-1.116158403904779495e-01,2.337001401983174187e-03
6.813080262040877022e-01,-1.030129492498910726e-01,-5.402255171736401046e-03
6.635113299320105629e-01,-1.239410381601741551e-01,4.439826715707824618e-03
6.899165046349140518e-01,-9.354017374719424127e-02,-4.236312998931080105e-03
6.932442231564304169e-01,-8.934559753889477485e-02,-4.705978010727545138e-03
6.888752854564256234e-01,-9.190938940332092633e-02,6.605695462490869356e-03
6.979628176852903376e-01,-8.324935274489451975e-02,-3.610763476658973483e-03
6.928813495776582343e-01,-8.787025883846415197e-02,3.302427778613067390e-03
6.972963353650468710e-01,-8.178420547343205615e-02,4.542041056223684696e-03
7.090234186945931771e-01,-6.782844164323353908e-02,-4.235336177593074063e-03
6.668103327709983263e-01,-1.240713573403832426e-01,2.168215826132490615e-02
6.880879240759046889e-01,-9.096504289933825260e-02,1.351244925493510357e-02
6.741450387209738659e-01,-1.385319299111424096e-01,1.384156181075903679e-02
6.919122331029192718e-01,-8.648579594375642443e-02,1.287387830056921367e-02
6.829182214157094588e-01,-9.636581676862379653e-02,2.180783718049918163e-02
6.964821061405003233e-01,-8.088381996240606719e-02,1.289742416437322618e-02
6.874454759858646957e-01,-9.092233875982098923e-02,2.200523364789454955e-02
7.157113614908429122e-01,-5.563161978268072599e-02,4.897286009727760958e-03
6.799301493132099417e-01,-1.006895339002278900e-01,2.921504354535174944e-02
6.912964149311043860e-01,-8.660912045207042054e-02,2.193333970573940403e-02
6.807945420150645077e-01,-1.025536711865867312e-01,3.467564758422780891e-02
6.698058378401775537e-01,-1.168378086216348283e-01,3.995051176850734909e-02
6.958754987104045497e-01,-8.060438453160514993e-02,2.173282659618081328e-02
7.081941009078412952e-01,-6.684835324691909553e-02,1.263284647677710183e-02
6.838446493946560567e-01,-9.680883800540765471e-02,3.115146909725833788e-02
7.332975397838016329e-01,-3.790445687431045346e-02,-2.961107220162193746e-03
6.885298803160050385e-01,-9.140054663150133651e-02,3.046383702966998924e-02
6.907386856329456037e-01,-8.699596465883446816e-02,3.044307457726475388e-02
7.244747624802270192e-01,-4.665425922441446271e-02,4.748457179698680614e-03
7.080104416969051906e-01,-6.665134829324552423e-02,1.965308822431688363e-02
6.709398183456471987e-01,-1.178784712613816232e-01,4.582103597774030146e-02
7.380444890172697114e-01,-3.243239266380257974e-02,-2.257414334772032700e-03
6.860548985414055556e-01,-1.496206817680617585e-01,1.603456080078985435e-02
6.819124375725595932e-01,-1.459667850293356328e-01,2.245183429062930225e-02
6.952299393991370202e-01,-8.034062294550904648e-02,3.088181723656016273e-02
7.075423504266630248e-01,-6.546029757772679758e-02,2.793621014972230698e-02
6.852341873133998007e-01,-9.772542481289686611e-02,3.952951609505665764e-02
7.209132736493940596e-01,-5.123721398082388412e-02,1.433117215027118405e-02
6.916597878971088020e-01,-8.699504071055297327e-02,4.078598651844198009e-02
7.080742567757623007e-01,-6.704301376407144353e-02,3.366394614770762406e-02
6.918173900301251011e-01,-1.540719562790039687e-01,1.511821224673872734e-02
