-1.015844421386718750e+02,3.724631881713867188e+01,1.082000000000000000e+03
-1.048216781616210938e+02,3.831650161743164062e+01,1.079000000000000000e+03
-1.038408355712890625e+02,3.838752365112304688e+01,1.081000000000000000e+03
-1.027606735229492188e+02,3.842303466796875000e+01,1.082000000000000000e+03
-1.016783294677734375e+02,3.845854568481445312e+01,1.083000000000000000e+03
-1.005938186645507812e+02,3.849405670166015625e+01,1.084000000000000000e+03
-9.941542053222656250e+01,3.849405670166015625e+01,1.084000000000000000e+03
-9.841826629638671875e+01,3.856507873535156250e+01,1.086000000000000000e+03
-9.723769378662109375e+01,3.856507873535156250e+01,1.086000000000000000e+03
-9.605712127685546875e+01,3.856507873535156250e+01,1.086000000000000000e+03
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.058964080810546875e+02,3.945334625244140625e+01,1.078000000000000000e+03
-1.049188308715820312e+02,3.952654647827148438e+01,1.080000000000000000e+03
-1.038408355712890625e+02,3.956314468383789062e+01,1.081000000000000000e+03
-1.027606735229492188e+02,3.959974288940429688e+01,1.082000000000000000e+03
-1.016783294677734375e+02,3.963634109497070312e+01,1.083000000000000000e+03
-1.006866149902343750e+02,3.970953750610351562e+01,1.085000000000000000e+03
-9.959883880615234375e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.841826629638671875e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.732723236083984375e+01,3.978273391723632812e+01,1.087000000000000000e+03
-9.605712127685546875e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.487654876708984375e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.369597625732421875e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.251539611816406250e+01,3.974613571166992188e+01,1.086000000000000000e+03
-9.116661834716796875e+01,3.967293930053710938e+01,1.084000000000000000e+03
-8.990520477294921875e+01,3.963634109497070312e+01,1.083000000000000000e+03
-8.864596557617187500e+01,3.959974288940429688e+01,1.082000000000000000e+03
-8.738889312744140625e+01,3.956314468383789062e+01,1.081000000000000000e+03
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.029506149291992188e+02,4.085182189941406250e+01,1.084000000000000000e+03
-1.018661041259765625e+02,4.088951110839843750e+01,1.085000000000000000e+03
-1.007794113159179688e+02,4.092719650268554688e+01,1.086000000000000000e+03
-9.969055175781250000e+01,4.096488189697265625e+01,1.087000000000000000e+03
-9.859951782226562500e+01,4.100256729125976562e+01,1.088000000000000000e+03
-9.741677093505859375e+01,4.100256729125976562e+01,1.088000000000000000e+03
-9.623402404785156250e+01,4.100256729125976562e+01,1.088000000000000000e+03
-9.496391296386718750e+01,4.096488189697265625e+01,1.087000000000000000e+03
-9.369597625732421875e+01,4.092719650268554688e+01,1.086000000000000000e+03
-9.251539611816406250e+01,4.092719650268554688e+01,1.086000000000000000e+03
-9.116661834716796875e+01,4.085182189941406250e+01,1.084000000000000000e+03
-8.990520477294921875e+01,4.081413650512695312e+01,1.083000000000000000e+03
-8.872789764404296875e+01,4.081413650512695312e+01,1.083000000000000000e+03
-8.746973419189453125e+01,4.077645111083984375e+01,1.082000000000000000e+03
-8.621375274658203125e+01,4.073876571655273438e+01,1.081000000000000000e+03
-8.495995330810546875e+01,4.070108032226562500e+01,1.080000000000000000e+03
-8.378589630126953125e+01,4.070108032226562500e+01,1.080000000000000000e+03
-8.253535461425781250e+01,4.066339111328125000e+01,1.079000000000000000e+03
-8.136238861083984375e+01,4.066339111328125000e+01,1.079000000000000000e+03
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.009650115966796875e+02,4.218580627441406250e+01,1.088000000000000000e+03
-9.978226470947265625e+01,4.218580627441406250e+01,1.088000000000000000e+03
-9.869013977050781250e+01,4.222457885742187500e+01,1.089000000000000000e+03
-9.741677093505859375e+01,4.218580627441406250e+01,1.088000000000000000e+03
-9.623402404785156250e+01,4.218580627441406250e+01,1.088000000000000000e+03
-9.505126953125000000e+01,4.218580627441406250e+01,1.088000000000000000e+03
-9.378224945068359375e+01,4.214703369140625000e+01,1.087000000000000000e+03
-9.251539611816406250e+01,4.210825729370117188e+01,1.086000000000000000e+03
-9.125072479248046875e+01,4.206948471069335938e+01,1.085000000000000000e+03
-8.998822021484375000e+01,4.203071212768554688e+01,1.084000000000000000e+03
-8.872789764404296875e+01,4.199193954467773438e+01,1.083000000000000000e+03
-8.746973419189453125e+01,4.195316314697265625e+01,1.082000000000000000e+03
-8.621375274658203125e+01,4.191439056396484375e+01,1.081000000000000000e+03
-8.495995330810546875e+01,4.187561798095703125e+01,1.080000000000000000e+03
-8.370832061767578125e+01,4.183684158325195312e+01,1.079000000000000000e+03
-8.253535461425781250e+01,4.183684158325195312e+01,1.079000000000000000e+03
-8.136238861083984375e+01,4.183684158325195312e+01,1.079000000000000000e+03
-8.018943023681640625e+01,4.183684158325195312e+01,1.079000000000000000e+03
-7.894322967529296875e+01,4.179806900024414062e+01,1.078000000000000000e+03
-7.777135467529296875e+01,4.179806900024414062e+01,1.078000000000000000e+03
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-7.089226531982421875e+01,2.941760253906250000e+01,7.380000000000000000e+02
-7.008999633789062500e+01,2.941760253906250000e+01,7.380000000000000000e+02
-6.928772735595703125e+01,2.941760253906250000e+01,7.380000000000000000e+02
-6.857825469970703125e+01,2.945746421813964844e+01,7.390000000000000000e+02
-6.786661529541015625e+01,2.949732589721679688e+01,7.400000000000000000e+02
-9.878076934814453125e+01,4.344876480102539062e+01,1.090000000000000000e+03
-9.750630950927734375e+01,4.340890121459960938e+01,1.089000000000000000e+03
-9.632247161865234375e+01,4.340890121459960938e+01,1.089000000000000000e+03
-9.505126953125000000e+01,4.336904144287109375e+01,1.088000000000000000e+03
-9.378224945068359375e+01,4.332917785644531250e+01,1.087000000000000000e+03
-9.251539611816406250e+01,4.328931808471679688e+01,1.086000000000000000e+03
-9.133482360839843750e+01,4.328931808471679688e+01,1.086000000000000000e+03
-8.998822021484375000e+01,4.320959472656250000e+01,1.084000000000000000e+03
-8.872789764404296875e+01,4.316973495483398438e+01,1.083000000000000000e+03
-8.746973419189453125e+01,4.312987136840820312e+01,1.082000000000000000e+03
-8.621375274658203125e+01,4.309001159667968750e+01,1.081000000000000000e+03
